,ID,p7,p12,p5,p15,p9,p2,p17,p18,p20,p6
3306,2415,3,3,3,3,3,3,3,3,3,2
3307,2415,3,4,3,4,3,3,4,3,3,3
3308,2416,3,3,4,4,4,4,4,4,4,4
3309,2416,3,3,3,4,3,4,3,3,4,3
3310,2417,2,3,2,4,3,3,4,3,4,3
3311,2418,2,3,3,4,4,3,4,3,3,2
3312,2419,3,3,3,3,3,3,3,2,3,3
3313,2420,1,3,3,4,2,4,2,3,3,2
3314,2421,3,2,4,4,3,4,4,4,4,4
3315,2422,3,3,3,4,3,3,4,4,4,2
3316,2423,3,3,2,4,3,3,3,3,3,3
3317,2424,4,3,3,4,3,3,3,4,4,3
3318,2425,3,2,3,3,2,2,3,3,2,2
3319,2425,3,4,3,4,3,3,4,3,3,4
3320,2426,3,2,2,2,2,3,2,3,3,2
3321,2427,2,3,2,3,3,3,3,3,3,3
3322,2428,3,3,2,4,2,3,2,4,4,1
3323,2428,1,4,4,4,4,2,4,1,1,4
3324,2429,2,2,3,4,3,4,4,3,4,3
3325,2430,4,3,2,3,2,1,3,3,3,2
3326,2430,4,4,4,4,4,4,4,3,3,4
3327,2431,2,3,3,4,3,3,3,2,2,3
3328,2432,3,3,2,4,4,3,3,3,3,3
3329,2433,3,4,2,4,4,4,4,4,4,2
3330,2434,4,3,4,4,3,4,4,4,3,3
3331,2435,2,3,3,2,2,3,3,3,3,2
3332,2435,2,4,3,3,4,1,3,1,3,4
3333,2436,2,4,3,4,3,3,3,3,4,4
3334,2437,3,3,3,3,3,3,3,3,3,3
3335,2437,4,3,2,4,3,2,3,3,4,3
3336,2438,1,4,4,4,4,4,4,3,4,4
3337,2439,4,2,2,4,3,3,4,4,4,2
3338,2440,4,2,2,3,2,3,3,3,3,2
3339,2441,2,4,3,4,4,4,4,4,4,4
3340,2441,2,3,3,4,3,3,4,4,4,3
3341,2442,1,2,4,4,4,3,4,3,4,3
3342,2443,4,4,4,4,4,3,4,3,3,4
3343,2445,4,3,3,3,3,3,3,3,3,2
3344,2446,2,3,3,4,3,2,3,2,2,3
3345,2447,4,3,3,4,3,4,4,3,3,2
3346,2448,3,4,4,3,4,1,3,3,4,4
3347,2449,3,3,2,3,3,3,3,3,4,3
3348,2450,4,3,3,3,3,4,3,4,4,3
3349,2450,3,3,3,3,3,4,3,3,4,3
3350,2451,3,3,3,4,2,3,4,3,3,1
3351,2452,4,3,2,4,3,3,3,3,4,3
3352,2453,2,4,3,4,4,3,3,3,4,4
3353,2454,3,2,2,4,3,3,4,3,4,2
3354,2455,3,3,3,4,3,4,2,3,3,2
3355,2456,4,3,4,4,3,3,4,3,3,3
3356,2456,4,4,4,4,4,3,4,1,3,4
3357,2457,4,3,3,4,3,4,2,4,4,3
3358,2458,3,3,3,4,3,2,3,3,3,2
3359,2460,4,4,3,4,4,3,4,4,4,3
3360,2461,3,3,3,3,3,3,3,3,3,3
3361,2461,2,2,2,3,3,3,2,3,3,2
3362,2462,3,4,3,4,4,4,4,4,4,3
3363,2463,3,2,2,3,3,3,3,3,2,2
3364,2464,3,3,3,2,2,3,2,3,2,3
3365,2465,3,4,2,4,4,3,4,3,3,2
3366,2466,4,3,2,3,2,3,3,3,3,2
3367,2467,3,3,2,4,2,3,4,3,4,3
3368,2468,3,3,3,4,3,3,4,4,3,3
3369,2469,2,3,3,4,3,3,4,3,4,3
3370,2469,3,4,3,4,4,3,4,3,3,4
3371,2470,3,3,3,3,3,3,3,3,2,3
3372,2470,3,3,3,3,3,3,2,3,2,3
3373,2471,1,4,4,4,3,3,3,3,4,4
3374,2472,3,3,3,4,3,3,3,3,3,3
3375,2473,3,4,4,3,3,2,3,1,4,2
3376,2474,2,4,3,3,4,3,3,3,3,3
3377,2475,4,3,3,4,2,4,4,3,4,4
3378,2476,2,4,3,4,3,3,4,4,3,3
3379,2477,3,3,2,4,3,3,4,4,4,2
3380,2478,2,3,3,4,4,3,4,3,3,3
3381,2479,4,3,3,4,3,2,4,4,4,3
3382,2480,3,2,4,3,3,4,2,4,4,2
3383,2481,4,4,4,4,4,4,4,4,4,4
3384,2482,3,3,2,4,3,3,2,4,4,4
3385,2482,4,3,2,4,3,4,4,4,4,4
3386,2483,4,3,3,4,3,4,3,3,3,3
3387,2484,4,4,4,4,4,4,4,4,4,4
3388,2484,4,4,3,4,4,4,4,4,4,4
3389,2485,3,4,3,3,4,3,4,4,3,2
3390,2486,4,3,3,4,4,3,4,4,4,4
3391,2487,2,2,2,4,3,2,3,2,2,2
3392,2488,4,3,3,4,4,3,4,4,4,2
3393,2489,4,3,3,4,3,3,4,3,3,2
3394,2490,3,4,4,4,4,3,4,4,4,3
3395,2490,3,3,2,4,3,4,4,3,4,3
3396,2491,3,3,3,4,3,3,4,3,3,3
3397,2492,4,4,3,4,4,2,3,4,4,3
3398,2492,4,3,3,4,3,3,3,4,4,3
3399,2493,3,3,2,3,3,3,3,3,4,3
3400,2494,3,4,2,3,3,3,3,4,4,3
3401,2495,1,4,3,4,4,1,4,4,3,4
3402,2496,3,3,2,3,3,4,3,3,4,2
3403,2496,2,4,2,4,4,3,4,3,4,2
3404,2497,4,3,3,4,3,3,4,3,3,3
3405,2498,3,2,4,4,4,3,4,4,3,2
3406,2499,3,4,4,4,4,4,4,4,3,4
3407,2500,3,3,2,3,3,3,3,3,4,3
3408,2501,4,4,4,4,4,4,4,3,4,4
3409,2502,2,3,4,3,3,3,3,3,3,3
3410,2503,4,4,3,4,4,4,4,4,4,3
3411,2503,3,4,3,4,4,3,3,4,4,3
3412,2504,3,3,2,4,3,3,4,3,4,3
3413,2504,2,3,3,4,3,3,4,3,3,3
3414,2505,4,4,4,4,3,4,4,4,4,3
3415,2505,4,3,4,4,3,3,3,4,4,3
3416,2506,2,3,3,4,3,4,4,4,4,3
3417,2507,4,3,3,3,3,4,3,3,4,3
3418,2507,4,3,3,3,3,3,3,3,4,4
3419,2508,4,3,2,3,2,3,2,3,3,2
3420,2509,3,4,4,4,4,4,1,3,4,4
3421,2510,4,4,4,4,4,1,4,3,4,4
3422,2510,4,4,4,4,4,4,4,4,4,3
3423,2511,2,3,2,3,2,3,3,3,3,2
3424,2511,3,3,2,3,3,3,4,4,3,3
3425,2512,3,3,1,4,3,4,2,4,4,3
3426,2513,4,4,3,4,4,4,3,4,4,2
3427,2513,3,4,4,4,3,3,4,3,4,3
3428,2514,3,3,3,4,4,3,4,4,4,3
3429,2515,4,3,2,4,4,3,3,4,4,3
3430,2516,1,4,4,4,2,4,4,3,3,3
3431,2516,3,4,3,4,4,4,4,3,3,4
3432,2517,3,3,2,4,4,3,2,4,4,2
3433,2517,3,2,2,4,2,3,2,3,3,2
3434,2518,4,2,2,4,4,4,4,3,4,3
3435,2519,3,4,4,4,2,4,4,3,1,4
3436,2520,4,4,3,4,3,4,2,3,4,3
3437,2521,3,2,3,4,3,2,4,4,4,3
3438,2522,1,4,4,4,4,3,4,1,1,4
3439,2523,2,3,2,4,3,3,3,3,3,3
3440,2524,4,4,3,4,4,2,4,4,4,3
3441,2524,3,3,2,4,2,4,2,3,4,2
3442,2525,2,4,2,3,4,4,3,3,2,3
3443,2526,2,4,3,4,3,3,4,3,1,3
3444,2527,3,3,2,4,3,4,4,4,4,4
3445,2527,4,4,4,4,4,4,4,4,4,4
3446,2528,3,4,3,4,3,3,3,4,4,2
3447,2529,4,2,2,4,3,3,3,3,4,3
3448,2530,3,2,2,4,2,3,3,4,4,3
3449,2531,3,4,3,4,3,3,4,3,4,3
3450,2532,4,4,3,4,4,4,4,4,4,3
3451,2533,3,3,3,3,3,3,3,3,4,3
3452,2534,3,3,2,2,2,3,3,3,3,2
3453,2534,3,4,3,3,4,3,3,3,3,3
3454,2535,4,4,2,4,3,4,3,2,4,3
3455,2536,4,4,4,3,4,4,4,3,4,2
3456,2537,2,3,3,4,4,4,4,4,4,4
3457,2538,3,3,2,4,3,1,4,4,4,4
3458,2538,3,2,2,4,2,3,4,3,4,2
3459,2539,4,2,2,4,3,3,4,1,4,2
3460,2540,3,4,4,4,4,3,4,3,4,4
3461,2541,3,2,2,4,2,4,2,3,3,2
3462,2542,4,3,2,4,4,4,4,4,4,4
3463,2543,3,3,2,4,3,4,4,4,4,3
3464,2544,4,4,4,4,4,4,4,4,4,4
3465,2544,1,4,3,4,3,4,3,4,4,4
3466,2545,3,3,2,4,3,2,4,4,4,3
3467,2545,3,3,3,4,3,3,3,3,4,3
3468,2546,4,3,2,3,3,3,3,3,4,2
3469,2546,3,3,3,3,3,3,2,4,3,3
3470,2546,4,3,2,4,3,3,3,4,4,3
3471,2547,3,3,2,3,3,3,2,3,3,2
3472,2547,3,3,2,2,3,2,3,3,3,2
3473,2548,4,3,3,4,3,4,3,3,4,3
3474,2549,2,4,3,3,3,2,3,4,4,3
3475,2550,3,3,2,3,2,3,2,3,3,1
3476,2551,2,4,3,4,3,4,4,4,4,3
3477,2552,3,4,3,4,3,4,4,4,4,3
3478,2552,3,3,3,4,3,3,4,4,4,3
3479,2553,3,3,3,3,2,3,3,3,3,2
3480,2554,3,3,3,4,3,3,4,4,4,3
3481,2555,3,3,2,3,3,4,3,4,4,3
3482,2556,4,3,3,4,3,4,4,4,4,3
3483,2557,3,3,3,4,3,3,4,4,4,3
3484,2558,4,3,3,4,3,3,4,3,4,3
3485,2559,3,3,2,3,3,3,2,4,3,2
3486,2560,3,3,2,4,3,3,4,3,4,4
3487,2560,2,4,3,4,4,3,4,4,4,3
3488,2561,4,3,2,4,2,2,4,3,4,3
3489,2562,3,3,3,4,3,3,4,3,3,3
3490,2563,4,4,4,4,4,4,4,4,4,3
3491,2564,2,4,2,4,4,3,3,3,3,4
3492,2565,2,4,3,4,3,3,3,3,4,3
3493,2566,2,4,4,3,4,2,4,3,2,4
3494,2566,1,4,4,3,3,2,4,3,3,3
3495,2567,4,4,4,4,4,4,4,4,4,4
3496,2567,4,3,2,4,3,3,4,4,4,2
3497,2568,3,3,2,4,3,3,3,2,4,3
3498,2569,3,3,2,3,2,2,2,3,3,2
3499,2569,3,2,2,4,2,3,2,3,3,2
3500,2570,4,3,2,4,3,4,3,4,4,3
3501,2570,4,3,2,3,3,4,4,4,4,2
3502,2571,4,4,4,4,3,4,4,4,4,4
3503,2572,4,3,3,4,3,3,3,3,3,3
3504,2572,3,3,3,4,3,3,4,3,3,3
3505,2573,4,4,3,4,3,2,3,4,4,3
3506,2574,3,3,1,4,3,3,4,4,3,3
3507,2575,3,2,2,4,2,3,2,4,4,1
3508,2576,4,3,2,4,2,4,3,4,4,3
3509,2577,3,3,3,4,3,3,3,4,4,3
3510,2577,3,3,2,4,2,3,2,4,3,2
3511,2578,3,3,3,4,3,3,3,3,4,3
3512,2579,3,3,2,4,3,4,4,4,4,3
3513,2581,3,3,1,4,1,3,3,3,4,1
3514,2581,3,2,2,3,1,3,3,3,3,1
3515,2582,3,3,2,4,3,3,4,3,3,3
3516,2583,3,4,2,4,3,3,3,4,4,2
3517,2584,3,4,4,4,3,4,4,3,2,3
3518,2585,2,4,4,4,4,4,4,3,4,3
3519,2586,4,4,3,4,3,4,3,4,2,3
3520,2587,4,2,3,4,3,4,3,3,4,4
3521,2588,2,4,4,4,3,3,4,4,4,4
3522,2589,3,2,2,4,3,3,3,3,3,3
3523,2590,3,2,2,4,4,3,2,3,3,2
3524,2591,1,4,4,4,4,3,3,4,3,4
3525,2591,3,4,3,4,4,3,4,4,4,3
3526,2592,4,3,2,4,3,4,3,3,4,2
3527,2593,3,3,2,4,3,3,4,3,3,3
3528,2594,4,3,3,4,3,2,4,1,1,4
3529,2594,1,4,4,4,4,1,4,1,1,4
3530,2594,3,3,3,3,3,4,3,3,4,3
3531,2595,2,4,4,4,4,4,4,4,4,4
3532,2596,4,3,2,3,3,3,3,4,4,3
3533,2597,3,2,2,4,2,2,2,4,3,2
3534,2597,3,2,2,4,2,3,2,3,3,2
3535,2598,4,3,3,4,3,4,3,4,4,2
3536,2599,3,4,4,4,4,4,4,4,3,4
3537,2601,3,3,3,4,4,4,4,4,4,3
3538,2602,3,4,2,4,3,2,3,3,3,2
3539,2603,3,3,2,3,3,4,3,4,4,2
3540,2604,3,3,3,3,4,4,3,4,4,3
3541,2605,4,3,3,4,3,3,3,4,4,3
3542,2606,1,3,4,4,3,2,4,3,3,3
3543,2607,3,4,3,4,3,3,3,3,4,4
3544,2608,3,3,2,4,3,3,3,3,4,3
3545,2609,3,3,3,3,3,3,3,3,3,3
3546,2610,3,4,3,4,3,4,3,3,4,3
3547,2611,3,3,3,4,4,4,4,4,4,4
3548,2612,3,3,1,3,4,3,3,2,3,4
3549,2613,4,2,2,4,2,4,2,4,3,2
3550,2614,3,2,3,4,4,3,2,4,1,3
3551,2615,3,2,2,3,2,4,2,4,4,2
3552,2616,3,3,3,3,3,3,3,3,3,3
3553,2617,3,4,3,4,4,4,4,4,4,4
3554,2617,4,4,4,4,4,4,4,4,4,4
3555,2618,2,3,3,4,3,3,3,3,4,3
3556,2619,3,4,2,3,3,4,3,4,4,3
3557,2619,2,3,2,3,3,4,2,3,4,2
3558,2620,3,2,2,4,2,3,3,3,3,3
3559,2621,2,4,4,4,3,4,3,4,4,4
3560,2621,2,4,2,4,2,2,3,3,4,2
3561,2622,3,2,2,4,3,3,3,3,3,2
3562,2622,3,3,2,3,2,2,2,3,3,2
3563,2624,3,3,3,4,3,4,3,3,4,3
3564,2625,3,3,2,4,3,3,2,3,3,2
3565,2625,4,3,3,3,3,3,3,3,3,3
3566,2626,4,3,1,4,3,3,3,4,4,3
3567,2626,3,4,2,4,3,3,3,4,4,2
3568,2626,4,4,2,4,4,3,4,4,4,2
3569,2627,4,4,2,4,3,3,4,3,3,3
3570,2628,3,2,3,3,2,4,3,3,3,3
3571,2629,1,4,4,4,4,1,4,4,4,2
3572,2630,4,3,2,4,3,1,3,4,4,3
3573,2630,4,4,4,4,4,4,4,4,4,2
3574,2631,4,2,2,4,2,2,4,3,3,2
3575,2632,3,2,3,4,2,2,4,3,4,2
3576,2633,3,3,2,4,3,3,4,4,3,2
3577,2634,4,4,4,4,4,4,4,4,4,4
3578,2635,4,4,3,4,4,4,4,4,4,3
3579,2635,4,3,3,4,3,3,4,3,4,3
3580,2636,3,3,3,4,3,3,4,3,4,3
3581,2637,4,3,3,3,4,4,4,4,4,3
3582,2638,3,3,2,4,3,4,3,4,4,3
3583,2638,3,3,2,4,3,3,3,3,4,2
3584,2639,3,3,2,4,2,3,3,4,4,3
3585,2640,3,4,3,3,3,3,3,3,4,3
3586,2641,3,2,2,4,2,2,2,3,3,2
3587,2642,2,3,4,3,3,3,3,3,3,3
3588,2643,3,3,2,4,2,1,3,3,3,2
3589,2644,4,3,3,4,4,4,4,3,4,4
3590,2645,3,3,3,4,3,3,3,3,3,3
3591,2645,3,3,3,4,3,3,3,3,3,3
3592,2646,3,4,3,4,3,4,4,4,4,4
3593,2647,3,3,3,4,4,3,3,3,4,4
3594,2648,2,3,3,4,3,3,3,3,3,2
3595,2649,1,4,2,4,3,3,4,3,3,4
3596,2650,4,3,2,4,4,3,4,3,4,2
3597,2651,3,3,3,4,3,3,3,2,3,3
3598,2652,3,4,4,4,4,3,4,4,4,3
3599,2653,3,3,3,4,2,3,4,4,4,3
3600,2655,3,3,3,4,3,2,3,3,4,3
3601,2656,4,2,2,4,3,3,4,3,4,2
3602,2658,1,4,4,4,4,3,4,3,3,4
3603,2659,2,4,2,4,2,3,4,4,4,2
3604,2660,4,3,3,4,3,4,2,4,4,4
3605,2661,1,4,4,4,4,3,3,4,4,4
3606,2662,3,3,3,3,3,3,4,3,3,3
3607,2662,3,3,3,3,3,4,3,4,3,3
3608,2663,3,4,2,4,4,4,4,3,3,4
3609,2663,3,4,4,4,4,4,4,4,4,4
3610,2664,4,4,4,4,4,4,4,1,1,4
3611,2665,3,2,2,3,2,4,3,3,4,3
3612,2666,4,4,3,4,3,3,4,3,3,4
3613,2667,3,4,3,4,3,3,3,3,3,3
3614,2668,3,4,4,4,4,2,4,4,4,4
3615,2669,3,3,2,4,3,3,2,4,3,2
3616,2670,2,3,2,3,2,3,3,3,3,2
3617,2671,3,4,4,4,3,3,4,4,4,4
3618,2672,4,4,4,4,3,4,3,3,4,3
3619,2673,4,4,3,4,4,4,4,4,4,4
3620,2673,3,4,4,4,3,3,4,4,4,4
3621,2674,3,3,3,4,3,3,4,3,3,3
3622,2675,2,4,3,4,2,3,3,4,1,2
3623,2676,3,4,2,4,4,3,3,3,3,4
3624,2677,2,3,3,3,3,3,3,4,2,4
3625,2677,2,3,2,4,3,3,3,4,3,3
3626,2678,3,3,3,4,3,3,3,3,3,3
3627,2678,2,3,3,4,3,3,3,3,4,4
3628,2679,4,3,3,4,4,3,4,3,4,4
3629,2680,3,3,3,4,3,3,4,3,3,4
3630,2681,4,3,2,4,3,2,3,2,4,3
3631,2681,4,2,2,4,2,3,3,4,4,3
3632,2681,4,4,4,4,4,2,3,3,4,2
3633,2682,3,4,4,4,3,3,3,3,3,3
3634,2683,2,4,3,4,3,4,4,2,4,3
3635,2683,3,3,3,4,3,3,2,4,4,3
3636,2684,3,3,3,4,3,4,3,3,4,3
3637,2684,3,3,3,3,3,3,3,4,3,3
3638,2685,4,3,2,3,3,3,2,4,4,2
3639,2686,4,3,3,4,3,3,3,4,4,3
3640,2687,4,3,3,4,4,4,4,4,4,3
3641,2688,2,3,3,3,2,3,2,2,2,2
3642,2689,2,2,3,4,4,4,3,3,4,2
3643,2689,3,4,2,4,3,2,3,3,2,3
3644,2690,3,3,2,3,2,2,3,2,2,3
3645,2691,3,3,2,3,3,3,3,3,2,3
3646,2692,3,3,3,4,3,3,4,3,4,2
3647,2693,1,4,4,4,4,1,4,1,1,4
3648,2693,3,3,3,3,3,3,3,3,3,3
3649,2694,4,4,4,4,4,4,4,4,4,4
3650,2694,4,4,4,4,4,4,4,4,4,4
3651,2695,3,3,2,4,3,2,3,3,3,3
3652,2696,3,3,2,4,2,3,4,3,2,2
3653,2697,4,2,2,4,2,3,3,3,3,1
3654,2698,4,4,3,4,4,4,4,4,4,3
3655,2699,4,2,2,4,3,3,4,3,4,2
3656,2700,4,3,3,4,3,3,4,4,3,3
3657,2701,2,3,3,4,4,3,4,3,4,3
3658,2701,4,4,3,4,4,3,4,4,3,3
3659,2701,2,4,3,4,4,4,4,3,4,4
3660,2702,3,3,2,4,3,3,4,3,4,2
3661,2703,3,3,3,4,3,3,3,3,4,3
3662,2703,3,3,3,4,3,3,4,3,4,3
3663,2704,3,2,4,3,2,4,3,4,4,3
3664,2705,3,2,3,3,3,3,3,4,4,3
3665,2706,4,4,2,4,4,3,3,4,4,1
3666,2707,2,3,3,4,4,3,4,3,4,2
3667,2707,4,2,2,3,3,3,3,3,4,2
3668,2708,4,4,4,4,4,4,4,4,4,4
3669,2709,4,4,2,3,3,3,3,4,4,3
3670,2710,4,3,3,4,4,3,4,4,4,3
3671,2710,4,3,2,3,3,4,3,4,4,3
3672,2711,4,4,2,4,3,4,3,3,4,1
3673,2712,4,3,3,3,4,3,4,4,3,4
3674,2713,2,3,3,3,3,3,3,2,3,3
3675,2714,1,4,3,4,4,3,4,3,4,4
3676,2715,4,4,3,4,4,4,4,3,3,3
3677,2716,3,4,3,4,3,3,3,3,4,3
3678,2717,2,3,2,4,3,3,3,3,4,3
3679,2718,4,4,2,4,4,3,3,3,3,3
3680,2719,4,4,3,4,4,3,4,3,3,4
3681,2720,3,2,2,3,2,3,3,3,3,2
3682,2721,2,3,2,2,3,4,1,4,4,3
3683,2721,3,3,2,4,2,2,3,3,4,2
3684,2722,3,4,3,4,4,4,4,4,4,3
3685,2723,3,3,4,4,3,3,4,4,4,3
3686,2723,3,4,4,4,4,3,4,3,3,4
3687,2724,4,4,2,4,4,4,4,4,4,3
3688,2724,3,3,3,3,3,4,3,4,4,3
3689,2725,3,3,3,3,3,3,4,4,4,2
3690,2726,2,3,3,4,3,2,3,2,2,3
3691,2727,4,3,2,4,3,3,3,4,2,2
3692,2728,1,4,3,4,4,3,4,1,4,4
3693,2729,2,3,3,3,2,2,3,2,2,3
3694,2729,2,2,2,3,3,3,3,2,2,3
3695,2729,2,3,3,3,3,2,3,3,3,3
3696,2730,4,3,3,4,2,3,3,2,3,3
3697,2730,4,4,2,4,2,3,2,4,4,3
3698,2731,4,4,4,4,4,4,4,4,4,4
3699,2732,2,3,3,3,3,3,3,3,3,4
3700,2733,3,4,3,3,3,4,3,4,4,3
3701,2734,4,3,2,2,3,2,3,4,3,3
3702,2735,4,4,4,4,4,4,4,4,3,4
3703,2736,2,3,3,4,3,2,3,3,2,3
3704,2736,2,3,3,3,3,3,3,2,2,3
3705,2737,3,4,3,3,3,2,4,2,2,3
3706,2739,4,3,3,3,3,4,2,4,4,3
3707,2739,3,4,3,4,4,4,2,4,4,2
3708,2740,3,4,3,4,3,4,3,4,4,3
3709,2741,2,4,4,4,3,4,4,3,3,4
3710,2742,2,3,3,3,3,1,3,2,2,3
3711,2743,4,3,3,4,4,3,2,4,4,3
3712,2743,4,3,2,4,4,3,4,3,3,3
3713,2744,3,4,3,3,3,3,3,3,4,3
3714,2744,3,2,2,2,2,3,2,3,3,2
3715,2745,2,3,3,4,3,2,3,3,3,3
3716,2746,4,2,3,4,2,2,3,4,3,2
3717,2747,4,2,2,2,2,3,2,3,3,2
3718,2748,4,3,2,4,3,4,4,4,4,2
3719,2748,4,3,2,4,3,3,4,4,3,2
3720,2749,3,4,4,4,4,3,4,4,3,3
3721,2749,2,4,2,4,4,3,3,4,3,3
3722,2750,3,3,2,4,3,2,3,3,3,2
3723,2751,3,3,3,4,3,3,4,4,3,2
3724,2752,2,4,2,4,3,4,4,3,4,3
3725,2753,2,4,2,4,3,1,2,2,2,4
3726,2754,3,3,3,4,3,4,4,3,4,3
3727,2755,3,2,2,3,2,4,2,3,4,2
3728,2756,4,3,3,4,4,4,4,4,4,3
3729,2756,2,3,3,4,3,3,4,4,4,3
3730,2756,4,3,3,4,3,3,4,4,4,3
3731,2757,4,3,3,3,3,3,3,4,3,3
3732,2758,4,3,3,4,3,4,3,4,4,3
3733,2758,4,3,3,4,3,4,4,4,4,3
3734,2759,3,2,2,2,2,3,2,3,3,2
3735,2759,3,3,2,2,3,3,3,3,3,3
3736,2759,3,3,2,2,2,3,2,3,3,2
3737,2760,3,4,4,4,4,4,4,3,4,4
3738,2761,1,4,4,4,4,3,4,3,3,4
3739,2762,3,3,2,3,3,2,3,3,3,2
3740,2763,4,4,3,4,3,4,3,3,4,2
3741,2764,4,3,3,4,4,4,4,4,4,4
3742,2764,2,4,3,4,4,3,4,4,4,3
3743,2765,3,2,3,4,2,3,3,3,3,3
3744,2765,3,2,3,4,2,3,3,3,3,2
3745,2766,3,3,3,3,2,3,4,3,4,2
3746,2767,4,2,4,4,3,4,3,3,4,3
3747,2768,3,2,2,3,2,2,3,3,3,2
3748,2770,4,1,2,4,2,3,2,4,4,2
3749,2771,3,2,3,4,3,3,4,4,4,2
3750,2772,3,3,3,4,3,3,3,2,2,4
3751,2772,2,2,2,3,2,3,4,3,2,3
3752,2773,3,3,4,4,3,3,3,3,3,3
3753,2774,3,3,2,3,2,3,3,4,3,2
3754,2774,4,3,2,4,4,3,4,3,4,3
3755,2775,3,3,2,3,3,3,3,3,3,2
3756,2776,3,3,2,4,2,3,3,4,3,3
3757,2777,3,3,1,4,3,3,2,4,4,2
3758,2778,2,2,3,3,3,3,3,2,2,3
3759,2779,4,2,1,3,3,3,2,3,3,2
3760,2780,2,3,2,4,2,3,2,4,4,2
3761,2781,3,3,3,3,3,4,3,3,3,3
3762,2781,4,3,2,4,4,3,3,3,3,3
3763,2782,3,3,2,3,3,3,4,3,3,3
3764,2783,3,2,2,2,2,3,2,3,3,2
3765,2784,2,3,3,3,3,2,3,2,1,4
3766,2785,3,2,2,3,3,3,2,3,3,2
3767,2786,4,2,2,4,3,3,3,4,4,2
3768,2786,4,2,2,3,3,3,3,4,4,2
3769,2787,3,2,2,2,2,3,2,3,3,2
3770,2788,4,3,3,3,3,3,3,3,3,3
3771,2789,3,3,2,4,3,3,4,4,4,3
3772,2790,3,4,2,4,4,3,4,4,4,4
3773,2791,3,4,3,4,3,4,4,4,4,3
3774,2791,3,3,2,4,3,3,4,3,4,4
3775,2792,3,4,2,4,2,3,3,3,3,3
3776,2793,4,3,3,4,3,3,3,3,3,3
3777,2793,3,4,4,3,3,3,3,3,4,3
3778,2794,3,3,3,4,3,3,3,3,4,3
3779,2795,2,3,4,4,4,4,3,4,4,2
3780,2796,2,4,4,4,4,4,4,3,3,4
3781,2797,2,3,2,2,4,3,4,2,2,3
3782,2798,3,3,3,4,3,3,4,4,3,3
3783,2799,4,3,4,2,3,3,4,4,4,3
3784,2800,3,3,2,3,3,4,2,4,3,3
3785,2801,4,4,2,4,4,3,4,4,4,3
3786,2801,4,3,2,4,3,4,4,4,4,3
3787,2802,4,2,2,4,3,3,4,3,2,2
3788,2803,1,3,3,4,4,4,3,2,2,4
3789,2804,4,4,2,4,3,4,4,4,4,4
3790,2804,4,3,3,4,4,4,3,4,4,3
3791,2805,3,2,2,2,3,3,2,3,3,2
3792,2806,3,3,2,3,2,3,3,2,4,2
3793,2807,3,4,2,3,2,3,2,4,4,2
3794,2808,3,3,3,4,3,3,3,3,4,3
3795,2811,2,3,2,3,3,3,3,3,3,3
3796,2812,4,3,3,4,4,3,4,3,4,3
3797,2812,4,3,2,4,3,3,3,3,4,3
3798,2813,3,4,4,4,3,4,4,4,3,4
3799,2814,4,4,3,4,3,4,3,3,3,3
3800,2815,4,3,3,4,4,4,4,4,4,4
3801,2815,3,3,4,3,3,4,3,3,3,4
3802,2816,3,3,2,3,2,3,3,3,3,2
3803,2817,4,3,3,3,3,4,4,3,3,3
3804,2818,3,3,4,4,3,4,3,3,4,3
3805,2819,1,4,4,4,4,1,4,4,4,4
3806,2819,2,3,3,4,3,3,4,3,4,3
3807,2820,3,3,3,4,3,3,3,3,3,3
3808,2821,4,3,3,4,3,3,3,3,3,3
3809,2822,3,4,3,4,4,4,4,3,3,4
3810,2822,3,4,3,4,4,4,4,4,3,4
3811,2823,4,3,3,3,3,4,3,2,2,3
3812,2824,1,4,4,4,3,3,4,4,3,4
3813,2825,4,3,2,4,2,3,3,4,4,2
3814,2826,4,3,3,4,3,3,4,3,4,3
3815,2827,2,2,3,4,3,3,3,3,3,2
3816,2827,3,3,2,4,2,3,3,3,4,2
3817,2827,3,2,3,4,2,3,3,4,4,2
3818,2828,4,3,3,4,3,3,4,4,3,3
3819,2829,1,4,3,4,4,1,4,4,4,4
3820,2830,3,3,2,4,3,3,2,3,3,3
3821,2830,3,3,3,4,3,3,3,3,3,3
3822,2831,4,3,3,4,3,3,3,3,3,3
3823,2832,4,4,4,4,3,3,4,3,4,4
3824,2832,4,4,3,3,4,4,4,3,4,3
3825,2833,3,3,4,4,4,4,2,4,4,4
3826,2834,3,3,3,4,3,3,3,3,3,3
3827,2835,3,4,3,3,4,3,4,1,1,4
3828,2835,3,4,2,4,3,3,4,4,4,4
3829,2836,3,4,3,4,3,2,4,3,4,3
3830,2837,2,3,2,4,3,2,4,3,4,2
3831,2837,3,3,3,3,2,3,3,3,3,3
3832,2838,2,3,2,4,4,4,4,4,4,3
3833,2839,3,4,3,4,3,3,4,4,4,4
3834,2840,1,4,4,4,4,1,3,2,2,4
3835,2841,2,3,4,4,3,4,4,3,4,3
3836,2842,2,4,4,4,3,3,4,4,4,4
3837,2842,3,3,3,4,4,4,4,4,4,4
3838,2843,4,3,2,4,3,3,4,3,4,3
3839,2843,4,2,2,4,4,3,4,3,4,3
3840,2844,3,3,4,4,4,3,2,3,4,2
3841,2845,3,4,2,3,3,3,3,3,3,4
3842,2846,4,4,2,4,3,4,3,4,4,2
